,0,1,2,3,4,5,6,7,8
269,-10.0,94149,3.4438395500183105,-10.0,47733,2.492708444595337,-9.7,42276,2.4127917289733887
270,-8.2,50485,2.5189435482025146,-8.2,29040,1.7717878818511963,-8.2,27468,1.70953369140625
271,-9.5,157168,5.5485429763793945,-9.5,75530,3.5375168323516846,-9.4,60842,2.906867265701294
272,-3.4,79144,4.250032663345337,-3.6,44670,2.9478325843811035,-3.6,39855,2.7546844482421875
273,-16.4,75842,3.514516592025757,-16.4,36814,2.5113227367401123,-16.4,24114,2.0532994270324707
274,-5.4,164760,5.749114274978638,-5.4,79352,3.6830809116363525,-5.4,65090,3.309628486633301
275,-5.2,36410,1.1858553886413574,-5.2,20009,0.8484714031219482,-5.2,17036,0.7162806987762451
276,-7.3,24489,0.8187961578369141,-7.3,13228,0.5689394474029541,-7.3,11159,0.5035181045532227
277,-19.7,13476,0.5537140369415283,-19.7,8525,0.4550950527191162,-19.7,6919,0.42205309867858887
278,-7.14,51447,1.74855637550354,-7.34,33515,1.4179723262786865,-7.34,28313,1.2466380596160889
279,-11.0,30441,0.908306360244751,-11.0,16615,0.6249151229858398,-11.0,15168,0.6240472793579102
280,-7.0,24428,1.089066743850708,-7.0,17364,0.9252405166625977,-7.0,16707,0.9286603927612305
281,-14.2,10097,0.31085944175720215,-14.2,6120,0.24144649505615234,-14.2,5167,0.25502729415893555
282,-6.5,62113,3.361523151397705,-6.5,38962,2.6010024547576904,-6.5,35311,2.430861234664917
283,0.9,121481,4.359562158584595,0.8,67408,2.9985251426696777,0.8,54054,2.6113033294677734
284,-3.6,85113,4.1826722621917725,-4.3,47717,2.8365869522094727,-4.3,45839,2.777716636657715
285,-11.4,21585,0.680347204208374,-11.4,12763,0.5397965908050537,-11.4,11253,0.4706132411956787
286,-7.8,138044,4.797759532928467,-7.8,71158,3.2437291145324707,-7.8,65269,3.102670669555664
287,-8.9,216811,8.495786190032959,-8.9,118681,5.770884037017822,-8.9,103806,5.127881765365601
288,-8.4,30676,0.9458720684051514,-8.4,16771,0.6955897808074951,-8.4,14086,0.6026058197021484
289,-8.8,51820,1.6705117225646973,-8.8,29220,1.2240021228790283,-8.8,25600,1.0532326698303223
290,-16.2,232142,8.19947099685669,-16.2,124710,5.812002897262573,-16.2,95968,4.843663215637207
291,-11.8,11414,0.533411979675293,-11.8,6842,0.39629673957824707,-11.8,5754,0.392559289932251
292,-5.2,113064,6.2058398723602295,-5.1,73505,4.474548101425171,-5.1,62047,4.138619661331177
293,-10.3,27150,1.1395862102508545,-10.3,13156,0.774564266204834,-10.3,12322,0.734266996383667
294,-11.7,156908,5.6658947467803955,-11.7,82940,3.7976558208465576,-11.7,74738,3.4475972652435303
295,-13.9,13340,0.4409341812133789,-13.9,7128,0.2914104461669922,-13.9,6516,0.2642245292663574
296,-5.07,139109,4.909739017486572,-5.07,69237,3.2898483276367188,-5.07,55477,2.75927734375
297,-0.4,67866,3.2132089138031006,-0.4,33674,2.110680103302002,-0.4,27523,1.9101004600524902
298,-0.7,49827,2.633821487426758,-0.7,25136,1.7583026885986328,-0.7,19184,1.530792236328125
299,-3.3,34314,1.0579211711883545,-3.3,16934,0.7148473262786865,-3.3,13358,0.6028661727905273
300,-8.7,19087,0.5497674942016602,-9.2,13569,0.5231058597564697,-9.2,11614,0.44731831550598145
301,-4.2,74432,2.6167612075805664,-4.2,42022,1.8773608207702637,-4.2,35567,1.652228832244873
302,-11.4,13971,0.6540324687957764,-11.4,7664,0.4330878257751465,-11.4,7327,0.455425500869751
303,-11.1,33100,1.056631326675415,-11.2,9557,0.6122124195098877,-11.2,9220,0.5925190448760986
304,-6.8,7829,0.33399248123168945,-6.8,5740,0.32567572593688965,-6.8,5352,0.2904806137084961
305,-14.3,70428,2.336347818374634,-14.3,41763,1.7352442741394043,-13.9,32736,1.4942512512207031
306,-10.2,117332,4.068726539611816,-10.2,56488,2.6371850967407227,-10.2,34720,2.2501280307769775
307,-13.8,37239,1.248002290725708,-13.8,27001,1.0145795345306396,-13.8,24539,0.9637928009033203
308,-6.5,68930,4.325321912765503,-6.5,28564,2.5808560848236084,-6.5,24375,2.2729263305664062
309,-5.2,32786,3.7604246139526367,-5.2,19381,2.762526273727417,-5.2,17930,2.741569757461548
310,-7.8,94539,5.216811180114746,-7.8,48789,3.5182228088378906,-7.8,43045,3.3151509761810303
311,0.5,144381,5.352404594421387,-1.3,76289,3.600581645965576,-1.3,63468,3.164564609527588
312,0.76,94508,3.285520553588867,0.76,48406,2.1837780475616455,0.76,41548,1.9146287441253662
313,-3.7,77306,4.553730487823486,-3.7,52034,3.5843558311462402,-3.7,47561,3.3941657543182373
314,-9.6,168085,5.653707981109619,-12.0,71280,3.246483325958252,-12.0,65244,3.0872838497161865
315,-9.6,10866,0.5202100276947021,-9.6,4952,0.36568284034729004,-9.6,4647,0.31295323371887207
316,-17.2,8091,0.43273496627807617,-17.2,4790,0.30834245681762695,-17.2,4388,0.3263833522796631
317,-15.1,16785,0.5536642074584961,-15.1,10897,0.4107673168182373,-15.1,10356,0.4347991943359375
318,-9.8,51095,2.755438804626465,-9.8,31034,2.196671724319458,-9.6,23853,1.899836540222168
319,-5.0,18518,0.8884758949279785,-5.0,13630,0.6059751510620117,-5.0,11496,0.5298130512237549
320,-3.8,26672,0.8790264129638672,-3.8,12206,0.5247540473937988,-3.8,10178,0.49056077003479004
321,-6.47,52300,1.7943596839904785,-6.47,30155,1.2913177013397217,-6.47,28810,1.2979905605316162
322,-1.0,65552,2.1560587882995605,-1.0,37254,1.5732269287109375,-1.0,30290,1.291100025177002
323,-11.9,48235,1.5227138996124268,-12.3,25839,1.106346845626831,-12.3,23521,1.0090279579162598
324,-4.35,78576,3.5852181911468506,-4.35,41278,2.4766006469726562,-4.35,33562,2.2883994579315186
325,-11.8,17453,0.5646843910217285,-11.8,11122,0.42091822624206543,-11.8,10087,0.4222908020019531
326,-14.6,19959,0.6135141849517822,-14.6,10899,0.41358375549316406,-14.6,9149,0.3610250949859619
327,-11.7,6396,0.31925392150878906,-11.7,3543,0.21914124488830566,-11.7,3122,0.21211767196655273
328,-1.6,158246,6.023345947265625,-1.6,91649,4.265784502029419,-1.6,76519,3.8200204372406006
329,-2.9,101328,3.7961831092834473,-2.9,64842,2.9082260131835938,-2.9,53607,2.615525960922241
330,-6.1,153936,5.434807062149048,-6.1,80679,3.6950650215148926,-6.1,72050,3.453665256500244
331,-13.1,49229,2.4831795692443848,-13.3,25009,1.696753978729248,-13.7,24094,1.6239957809448242
332,-9.9,35924,1.05836820602417,-9.9,15696,0.668205976486206,-9.9,14057,0.6060616970062256
333,-7.2,37406,1.7429790496826172,-7.2,18116,1.2397112846374512,-7.2,13420,1.087043285369873
334,-7.61,66203,2.031578540802002,-8.8,28326,1.333817958831787,-8.8,22132,1.1059989929199219
335,-9.4,16491,0.5528285503387451,-9.4,11445,0.4782078266143799,-9.4,10196,0.40368056297302246
336,-3.9,16238,0.6504194736480713,-3.9,13894,0.5764622688293457,-3.9,10974,0.4867408275604248
337,-1.2,92906,3.1501471996307373,-1.2,53795,2.3507540225982666,-1.2,47035,2.1223974227905273
338,-10.3,89151,4.404583692550659,-10.3,49977,3.0074758529663086,-10.3,44957,2.851390838623047
339,-16.1,10986,0.3547089099884033,-16.1,7560,0.2822072505950928,-16.1,6495,0.2757291793823242
340,-3.5,116383,3.876906394958496,-3.9,27655,1.9519116878509521,-3.9,15370,1.586916446685791
341,-3.1,53893,1.827207088470459,-3.1,23656,1.0485258102416992,-3.1,19141,0.8674290180206299
342,-6.0,103038,3.4696719646453857,-6.0,61246,2.520516872406006,-6.3,55589,2.3728256225585938
343,-5.1,63257,2.156062126159668,-5.1,34667,1.5017950534820557,-5.1,16117,1.051570177078247
344,-1.2,32742,1.7119760513305664,-1.2,23111,1.3571631908416748,-1.2,22018,1.3032896518707275
345,-10.8,48895,1.6073503494262695,-10.8,15239,0.9374117851257324,-10.8,13577,0.8658409118652344
346,-8.8,136452,4.789263963699341,-8.8,67150,3.1959195137023926,-8.8,52393,2.747885227203369
347,-6.3,82910,3.8547909259796143,-7.1,44769,2.7486796379089355,-7.1,40213,2.615506649017334
348,1.18,61593,3.3300459384918213,-0.42,40157,2.566413402557373,-0.42,32448,2.312307596206665
349,-18.5,89456,2.878408432006836,-18.5,42500,1.905907154083252,-18.5,39782,1.8184874057769775
350,-4.2,49288,1.6510486602783203,-4.2,30904,1.2805402278900146,-4.2,26686,1.1273701190948486
351,-12.8,52429,2.4004642963409424,-12.8,23873,1.5410795211791992,-12.8,18722,1.3569917678833008
352,-4.7,25987,0.7444679737091064,-4.7,12206,0.4701569080352783,-4.7,10495,0.4526500701904297
353,-7.6,132823,4.329069375991821,-7.6,74626,3.1373209953308105,-7.6,67615,2.948108196258545
354,-14.3,78772,2.4593193531036377,-14.3,38506,1.6371402740478516,-14.3,29326,1.2968127727508545
355,-0.4,68897,2.4683942794799805,-1.41,41086,1.8183212280273438,-1.41,32936,1.5485451221466064
356,-9.0,122451,4.067077398300171,-9.0,19058,1.539205551147461,-9.0,18582,1.551820993423462
357,-12.1,36036,1.7650747299194336,-12.1,19119,1.2341210842132568,-12.1,17472,1.175187349319458
358,-12.5,7120,0.21387958526611328,-12.5,5258,0.19440054893493652,-12.5,4669,0.1816868782043457
359,-12.9,93469,3.278596878051758,-12.9,56542,2.4130685329437256,-12.9,49049,2.1955838203430176
360,-14.9,46814,1.4388480186462402,-14.9,26555,1.0628349781036377,-14.9,21538,0.8779327869415283
361,-25.2,63294,2.0895168781280518,-25.2,38713,1.5610747337341309,-25.2,34000,1.4795279502868652
362,-3.1,72349,4.941011190414429,-3.1,37638,3.3259639739990234,-3.1,28940,2.930835485458374
363,-6.2,60841,3.0882225036621094,-6.2,31001,2.0107080936431885,-6.2,28996,1.9573380947113037
364,1.0,38252,1.7184410095214844,0.4,20310,1.1924970149993896,0.4,18958,1.1762003898620605
365,-10.3,82855,2.6820526123046875,-10.3,45285,1.885263204574585,-10.3,38279,1.694148302078247
366,-4.4,83385,2.528229236602783,-4.4,19634,1.2088565826416016,-4.4,18164,1.1060056686401367
367,-10.3,204783,7.3796961307525635,-10.3,50104,3.576843738555908,-10.3,44542,3.3581159114837646
368,-6.4,77610,2.7245960235595703,-6.4,42199,1.917248010635376,-6.4,34588,1.5916357040405273
369,-11.5,30182,0.9176702499389648,-11.5,20589,0.7826576232910156,-11.5,18296,0.738593578338623
370,-12.4,37996,1.7607653141021729,-12.4,19502,1.2774920463562012,-12.4,18765,1.215193271636963
371,-5.1,97256,5.465768337249756,-5.1,49063,3.616474151611328,-5.1,37604,3.239431381225586
372,-2.6,14259,0.48049163818359375,-2.6,7532,0.3178598880767822,-2.6,6846,0.3256237506866455
373,-3.8,94995,3.2641029357910156,-3.8,55337,2.423999309539795,-3.8,47532,2.1554648876190186
374,-10.8,29740,1.2573020458221436,-10.8,13773,0.8219263553619385,-10.8,13171,0.7993061542510986
375,-25.0,9334,0.2684447765350342,-25.0,6357,0.259784460067749,-25.0,5698,0.21614980697631836
376,-8.9,32936,1.002655267715454,-8.9,17182,0.711310625076294,-8.9,14673,0.6318709850311279
377,-16.1,37419,1.1745333671569824,-16.1,23325,0.9146215915679932,-16.1,21238,0.8549823760986328
378,-13.1,37995,1.1187183856964111,-13.1,22852,0.8724310398101807,-13.1,19274,0.811753511428833
379,-14.2,45987,1.5771887302398682,-14.2,30105,1.2231504917144775,-14.2,28115,1.1473758220672607
380,-8.4,56710,2.8026442527770996,-8.4,26447,1.7673864364624023,-8.4,19408,1.5612072944641113
381,-11.3,146120,5.079506158828735,-11.3,70322,3.1919243335723877,-11.3,61494,2.8748602867126465
382,-5.0,27332,1.3112592697143555,-6.0,22459,0.946110725402832,-6.0,10221,0.8063271045684814
383,-1.0,66193,2.201883554458618,-1.0,32376,1.4192593097686768,-1.0,28765,1.2815086841583252
384,-5.3,17085,0.5477180480957031,-5.3,8707,0.3655838966369629,-5.3,8005,0.37386441230773926
385,-2.3,109351,3.998441219329834,-2.3,61558,2.778813123703003,-2.3,54631,2.501742362976074
386,-11.1,100307,3.4920926094055176,-11.1,61750,2.6657819747924805,-11.1,53402,2.4509665966033936
387,-0.97,20371,1.0601379871368408,-0.97,11347,0.8028421401977539,-0.97,9083,0.6617224216461182
388,-10.4,8965,0.2895686626434326,-10.4,5347,0.2068185806274414,-10.4,5032,0.1972956657409668
389,-9.47,21075,0.635613203048706,-9.47,10288,0.4657599925994873,-9.47,7183,0.3370847702026367
390,-12.6,220801,8.414901494979858,-12.6,122020,5.460824489593506,-12.6,101866,4.766762971878052
391,-17.4,44259,1.3760483264923096,-17.4,26485,1.0829029083251953,-18.9,14987,0.8670210838317871
392,-3.0,26368,0.8130230903625488,-3.0,17785,0.6773512363433838,-3.0,15463,0.612454891204834
393,-14.9,14542,0.4540431499481201,-14.9,9236,0.3472025394439697,-14.9,9274,0.3840935230255127
394,-13.2,171570,6.303471803665161,-13.2,95917,4.471605062484741,-10.0,84817,3.8864967823028564
395,-12.1,76770,2.4870452880859375,-12.1,43546,1.8398640155792236,-12.0,37949,1.6935338973999023
396,-8.0,78338,3.819714069366455,-8.0,44988,2.7289202213287354,-8.0,40070,2.6196320056915283
397,-3.7,54712,2.5064687728881836,-3.7,26148,1.7279112339019775,-3.7,22629,1.5695421695709229
398,-7.6,56041,1.9289686679840088,-7.6,28955,1.3530771732330322,-7.6,24935,1.1610891819000244
399,-11.8,33967,1.0757923126220703,-11.8,18900,0.782634973526001,-11.8,16164,0.7134265899658203
400,-11.7,30099,0.9339253902435303,-11.7,14226,0.60648512840271,-11.7,12498,0.5143170356750488
401,-7.6,39886,2.146369695663452,-7.6,44233,1.841480016708374,-7.6,36408,1.6448416709899902
402,-15.9,127714,4.587192058563232,-15.9,69981,3.0815930366516113,-15.9,64587,2.890127658843994
403,-12.1,13277,0.42638635635375977,-12.1,9665,0.3536686897277832,-12.1,8721,0.3370978832244873
404,-1.84,49550,1.4253640174865723,-1.84,25094,1.0420072078704834,-1.84,21417,0.897435188293457
405,-9.4,27597,0.8466227054595947,-9.4,17166,0.6716902256011963,-9.4,16126,0.681572437286377
406,-10.6,106835,3.702371120452881,-10.6,57300,2.467298746109009,-10.6,48685,2.2012884616851807
407,-10.5,3879,0.12144994735717773,-10.5,2289,0.10005831718444824,-10.5,2100,0.09752202033996582
408,-16.8,32922,0.9131770133972168,-16.8,19666,0.7079164981842041,-16.7,15190,0.6198856830596924
409,2.0,44166,2.24596905708313,-0.0,29467,1.8098106384277344,-0.0,23100,1.6399266719818115
410,-6.0,27227,1.2309117317199707,-6.0,16989,0.9325897693634033,-6.0,14595,0.8747291564941406
411,-20.2,15342,0.45650219917297363,-20.2,8130,0.37017250061035156,-20.2,7874,0.3470492362976074
412,-12.3,93696,3.388265609741211,-12.3,27195,1.8911330699920654,-12.0,25224,1.840717077255249
413,-5.7,120410,3.923962116241455,-5.7,54943,2.487049102783203,-5.7,42101,1.9668173789978027
414,-7.1,61318,2.1158599853515625,-7.1,38333,1.6543893814086914,-7.1,34146,1.52415132522583
415,-6.1,15419,2.3818085193634033,-6.1,8365,1.810199499130249,-6.1,24500,1.8660762310028076
416,-4.3,79960,2.5078701972961426,-4.3,44348,1.7742931842803955,-4.3,36168,1.4858946800231934
417,-16.4,3790,0.1248013973236084,-16.4,3129,0.11611366271972656,-16.4,1798,0.11289858818054199
418,-4.1,99816,3.442491054534912,-4.1,55371,2.4368696212768555,-4.1,48023,2.222074270248413
419,-7.8,51161,2.2837769985198975,-7.8,28420,1.6650879383087158,-7.8,25154,1.5748023986816406
420,-8.2,91643,3.2056827545166016,-8.8,51841,2.2650177478790283,-8.8,48113,2.1904940605163574
421,-10.7,36838,2.050936698913574,-10.7,18973,1.4787342548370361,-10.7,16767,1.3698246479034424
422,-5.0,12280,0.36305999755859375,-5.0,7841,0.31904149055480957,-5.0,6777,0.2646172046661377
423,-7.4,77696,3.9213192462921143,-7.4,40681,2.7701492309570312,-7.4,35480,2.5119614601135254
424,-10.9,22576,0.9604928493499756,-11.14,21252,0.8830389976501465,-11.14,16674,0.7389645576477051
425,-10.7,128814,4.358049631118774,-10.7,62151,2.755119562149048,-9.2,56010,2.518709421157837
426,-3.6,92340,3.167795181274414,-3.6,51395,2.331223964691162,-3.6,41825,2.1055829524993896
427,-2.2,53022,3.2464520931243896,-2.2,28981,2.275773048400879,-2.2,25388,2.135672092437744
428,-6.1,96965,3.170781373977661,-6.2,34762,2.2505180835723877,-6.1,26539,1.9555573463439941
429,0.6,90364,5.867007255554199,0.6,41880,3.964414596557617,0.6,37311,3.7749767303466797
430,-23.9,10825,0.2879183292388916,-23.9,5259,0.24722957611083984,-23.9,4082,0.1909034252166748
431,-6.0,33497,1.363168478012085,-6.0,27534,1.1260311603546143,-6.0,22757,0.9931061267852783
432,-23.0,6242,0.18630003929138184,-23.0,3947,0.15065884590148926,-23.0,3357,0.13507986068725586
433,-6.7,100940,3.6417298316955566,-6.7,54702,2.5082545280456543,-6.7,47237,2.218022584915161
434,-3.3,78033,2.8024256229400635,-3.97,22825,1.9103450775146484,-3.97,20261,1.7791993618011475
435,-11.0,69024,2.5286006927490234,-11.0,33502,1.5790085792541504,-11.0,29122,1.3781712055206299
436,-7.1,44455,1.3282856941223145,-7.2,23756,0.9443142414093018,-7.2,20432,0.8526854515075684
437,-4.8,55359,2.5071887969970703,-4.8,25090,1.5655477046966553,-4.8,20634,1.3589622974395752
438,-7.2,93131,4.685684680938721,-7.2,49605,3.2990782260894775,-6.9,34370,2.818192720413208
439,-5.3,16503,0.7701442241668701,-5.3,10358,0.566396951675415,-5.3,9575,0.5897245407104492
440,-0.2,95999,3.7001893520355225,-1.2,55739,2.6208417415618896,-1.2,44063,2.218628168106079
441,-3.4,122099,4.297518014907837,-3.4,72491,3.0661966800689697,-3.7,63482,2.7555782794952393
442,-3.7,67678,3.16546368598938,-3.7,42725,2.4446020126342773,-3.7,38254,2.3054556846618652
443,-7.8,39938,1.7296605110168457,-7.8,17375,1.0962204933166504,-7.8,15560,1.0751938819885254
444,-2.8,13954,0.5447206497192383,-2.8,10980,0.45612597465515137,-2.8,8659,0.39990806579589844
445,-8.4,166433,6.0053722858428955,-8.4,70226,3.384489059448242,-8.4,65590,3.2048499584198
446,-9.32,14954,0.4323873519897461,-9.32,9045,0.3243408203125,-9.32,8236,0.31104350090026855
447,-5.7,18335,1.1700286865234375,-6.3,12202,0.9958627223968506,-6.3,25547,1.0722947120666504
448,-9.7,62657,2.144331932067871,-9.7,32834,1.4326694011688232,-9.7,28283,1.2838263511657715
449,-6.9,47769,1.651918888092041,-6.9,26741,1.152550458908081,-6.9,23664,1.0672292709350586
450,-16.2,31552,0.9063906669616699,-16.2,13098,0.582841157913208,-16.2,10215,0.4723212718963623
451,2.6,68752,2.2918810844421387,0.9,18821,1.1949853897094727,0.9,16890,1.1062049865722656
452,-11.7,68982,2.2543094158172607,-11.7,34105,1.565605640411377,-11.7,30307,1.4052600860595703
453,1.0,88772,4.1813342571258545,1.0,69145,3.2191169261932373,1.0,53235,2.70265531539917
454,-0.04,113975,4.303416013717651,-0.04,66427,3.092832088470459,-0.04,53458,2.821133613586426
455,-17.5,25973,0.8326241970062256,-17.5,12718,0.5554969310760498,-17.5,12047,0.5019996166229248
456,-3.8,174262,6.220638275146484,-3.8,88393,4.037054777145386,-3.8,80288,3.8545846939086914
457,-17.6,8404,0.3841128349304199,-17.6,7276,0.29309844970703125,-17.6,6801,0.28279852867126465
458,-5.6,157595,5.397496938705444,-5.1,77820,3.530792474746704,-5.6,71600,3.290928363800049
459,4.3,55461,1.9114384651184082,3.7,35000,1.4829204082489014,3.7,29315,1.2946209907531738
460,-3.3,161022,5.795630216598511,-3.3,79280,3.647139310836792,-3.3,65360,3.0722885131835938
461,-24.1,5545,0.17252087593078613,-24.1,4334,0.15703344345092773,-24.1,3910,0.15279722213745117
462,-8.5,102503,5.6039886474609375,-8.5,51781,3.778165817260742,-8.5,52800,3.519758701324463
463,-3.3,77589,4.458575963973999,-3.6,51692,3.433859348297119,-3.6,71994,3.190865993499756
464,-12.0,25936,0.8045878410339355,-12.0,14557,0.5677242279052734,-12.0,11371,0.49250125885009766
465,-7.4,176936,6.9579503536224365,-7.4,110907,5.286233901977539,-7.4,96308,4.541197061538696
466,0.2,98158,3.386279821395874,0.2,47371,2.1532206535339355,0.6,39477,1.9160237312316895
467,-7.4,59537,1.8881359100341797,-7.4,32423,1.3473620414733887,-7.4,26862,1.135932207107544
468,-3.28,106380,3.967162847518921,-3.28,65646,2.932262420654297,-3.28,57514,2.6276986598968506
469,-16.6,152912,8.537373781204224,-16.6,78729,5.597879409790039,-16.6,66515,5.160081148147583
470,0.4,43464,2.3363699913024902,0.4,22746,1.6396605968475342,0.4,18490,1.4743413925170898
471,-5.1,88767,4.9932403564453125,-5.1,87607,3.9922242164611816,-5.1,75512,3.6526849269866943
472,2.6,73620,3.784200429916382,2.6,41316,2.650125741958618,2.6,32288,2.3248348236083984
473,-9.1,50951,2.2342541217803955,-9.1,26259,1.540175199508667,-9.1,17972,1.4034907817840576
474,-9.7,41232,1.35872483253479,-9.7,17192,0.7366361618041992,-9.7,16846,0.726604700088501
475,-15.3,65178,2.178330421447754,-15.4,34119,1.4864139556884766,-15.3,31247,1.4283432960510254
476,-8.3,31636,1.018301010131836,-8.3,21374,0.8959817886352539,-8.3,11601,0.7570033073425293
477,-5.6,72274,2.208092212677002,-5.6,41589,1.6966347694396973,-5.6,41360,1.6953847408294678
478,-9.4,76581,2.3794353008270264,-9.4,37894,1.6178901195526123,-9.4,32864,1.5207297801971436
479,-7.2,4722,0.28754734992980957,-7.2,2778,0.14399933815002441,-7.2,2640,0.1377577781677246
480,-17.0,12845,0.6030654907226562,-17.0,7477,0.4619112014770508,-17.0,6875,0.40622448921203613
481,-9.9,24119,0.8082218170166016,-9.9,15462,0.6156857013702393,-9.9,12639,0.5697879791259766
482,-3.4,13577,0.38603782653808594,-3.4,5660,0.27045297622680664,-3.4,5431,0.2351834774017334
483,-6.3,149044,4.970857858657837,-6.3,81735,3.5465409755706787,-6.3,66219,3.0664985179901123
484,-10.3,20217,0.9283127784729004,-10.3,12077,0.696704626083374,-10.3,11060,0.6764981746673584
485,-17.5,26482,0.8063077926635742,-17.5,13681,0.5779268741607666,-17.5,11853,0.499678373336792
486,-13.4,19337,0.6234674453735352,-13.4,11322,0.4741396903991699,-13.4,9725,0.39690542221069336
487,-6.5,61614,2.0069847106933594,-8.0,36047,1.528778076171875,-8.0,30841,1.3906021118164062
488,-3.4,92274,3.2827703952789307,-3.4,59409,2.584825038909912,-3.4,51816,2.367927312850952
489,-9.0,54763,3.1705257892608643,-9.6,27713,2.108340263366699,-9.6,22883,1.9755396842956543
490,-3.4,36721,1.8302772045135498,-3.4,16893,1.1899614334106445,-3.4,14213,1.056966781616211
491,-0.9,97478,3.3618552684783936,-0.9,32379,2.1360387802124023,-0.9,27635,2.031224012374878
492,-1.3,10958,0.5214028358459473,-1.3,5166,0.3455231189727783,-1.3,4617,0.3591430187225342
493,-1.34,161736,6.3088178634643555,-1.34,111300,5.020156145095825,-1.34,93190,4.52350115776062
494,-1.8,39814,1.3335580825805664,-1.8,24840,1.008314847946167,-1.8,20008,0.8780803680419922
495,-2.9,35237,1.183297872543335,-3.04,19355,0.8020045757293701,-3.04,17587,0.7238788604736328
496,-20.3,9106,0.2502262592315674,-20.3,5014,0.19435524940490723,-20.3,4376,0.1791682243347168
497,-4.4,25107,0.8242740631103516,-4.4,15191,0.6219041347503662,-4.4,12131,0.501420259475708
498,-13.8,28774,1.2195510864257812,-13.8,14989,0.8627710342407227,-13.8,11140,0.7400026321411133
499,-10.9,46743,1.9107153415679932,-10.9,29396,1.4369096755981445,-10.9,27070,1.3423454761505127
500,-8.7,49909,2.2617928981781006,-8.7,26426,1.6513464450836182,-8.7,19962,1.4377553462982178
501,-16.3,9636,0.28673458099365234,-16.3,6095,0.24225139617919922,-16.2,4771,0.21013307571411133
502,-6.1,89980,2.9074056148529053,-6.1,53996,2.246752977371216,-6.1,40549,1.7474143505096436
503,-0.39,86243,2.825202703475952,-0.39,40987,1.872415542602539,-0.39,32790,1.6069519519805908
504,-1.77,111411,3.7665505409240723,-1.77,60800,2.6818628311157227,-1.77,52739,2.4684576988220215
505,-7.5,121868,4.194540739059448,-7.5,66971,3.020033121109009,-7.5,60377,2.8084874153137207
506,-5.2,82950,2.6933605670928955,-5.2,47352,2.0460500717163086,-5.2,38880,1.7478859424591064
507,-19.5,7329,0.27118539810180664,-19.5,4992,0.20005559921264648,-19.5,4490,0.1959688663482666
508,-5.9,133558,4.488698720932007,-5.9,71188,3.2091007232666016,-5.9,58348,2.7951109409332275
509,-8.8,60471,2.9444963932037354,-8.8,24952,1.859835147857666,-8.7,20214,1.6725363731384277
510,-0.9,62080,3.3063971996307373,-0.9,33770,2.280352830886841,-0.9,26469,1.992358922958374
511,-12.1,74597,3.7940032482147217,-12.1,39404,2.5916502475738525,-12.1,34570,2.4273064136505127
512,-10.4,19624,0.5867342948913574,-9.6,4820,0.28443002700805664,-9.6,4535,0.27623820304870605
513,-6.0,46716,1.31294584274292,-6.0,25931,0.9849216938018799,-6.0,22381,0.8934919834136963
514,-8.0,36958,1.7089099884033203,-8.0,17950,1.1523840427398682,-8.0,15170,0.9881508350372314
515,-6.4,79590,3.624314069747925,-6.4,41069,2.4428482055664062,-6.4,34820,2.2475831508636475
516,-7.3,43321,1.2843801975250244,-7.3,27837,1.0195057392120361,-7.3,26692,1.0355865955352783
517,-9.5,9430,0.4600098133087158,-9.5,4660,0.3178086280822754,-9.5,3903,0.32418036460876465
518,-8.7,52154,1.561474323272705,-8.9,26961,1.089784860610962,-8.9,21748,0.9344582557678223
519,-4.9,51439,1.5742676258087158,-4.9,24236,1.0365426540374756,-4.9,20990,0.9091835021972656
520,-18.5,53557,1.7371771335601807,-18.5,28309,1.2096409797668457,-18.5,26515,1.1802198886871338
521,-10.1,89364,3.2231550216674805,-10.1,57219,2.5243818759918213,-10.1,52955,2.4126272201538086
522,-7.3,14324,0.46091341972351074,-7.3,7746,0.35714125633239746,-7.3,6787,0.2944223880767822
523,-8.8,41126,4.7969841957092285,-8.8,21129,3.124553918838501,-8.8,18236,3.0612709522247314
524,-10.1,98081,3.3500912189483643,-10.1,50647,2.2427725791931152,-9.8,43868,2.0026605129241943
525,-3.6,168657,6.344286203384399,-3.8,85804,4.064234972000122,-3.8,75222,3.6422462463378906
526,-13.0,102630,3.657589912414551,-13.0,57342,2.627873659133911,-13.0,47350,2.3228137493133545
527,-4.1,80968,4.833108425140381,-4.1,82558,3.8290553092956543,-4.1,65021,3.025139331817627
528,-14.1,24192,0.7228314876556396,-14.1,8907,0.4262509346008301,-14.1,7750,0.35126733779907227
529,-15.0,38834,1.246215581893921,-15.0,23194,0.9538309574127197,-15.0,21907,0.8789639472961426
530,-6.0,83230,4.346473932266235,-6.0,36925,2.5919089317321777,-6.0,35666,2.494570255279541
531,-0.3,28317,1.5096335411071777,-0.3,13400,0.9893288612365723,-0.3,11711,0.9869918823242188
532,-0.8,74024,3.959622383117676,-1.0,75570,3.3460209369659424,-1.0,25437,2.437690019607544
533,-22.4,113892,4.094343185424805,-22.4,42307,3.213996410369873,-22.4,75178,3.08052396774292
534,-4.0,74380,2.2952611446380615,-4.0,38519,1.629530429840088,-4.1,33485,1.5242908000946045
535,-11.0,51554,1.7088041305541992,-11.3,30147,1.2475900650024414,-11.3,25644,1.0855321884155273
536,-3.9,23680,0.7164762020111084,-3.9,13181,0.5677464008331299,-3.9,7065,0.46491456031799316
537,-10.2,14271,0.4325876235961914,-10.2,10265,0.3994009494781494,-10.2,9393,0.3477654457092285
